GUARDAR AQUI EVIDENCIAS: https://drive.google.com/drive/u/1/folders/1WuJDZQC59yayX4-s5WL67VNCXTB2cWbg ,,,,,,,,,,
[C360-Ingestas] Documentos de evidencias para Jira,,,,,,,,,,
VERIFICADO,GUARDADO DRIVE y JIRA,TABLA PRINCIPAL,Q,JIRA,ID funcional / conf,LOCAL LOGS,JOB NAME (ADA WORK),RUN ID (ADA WORK),Observaciones,Desarrollador
TRUE,TRUE,,,,2902333725,,,,,
TRUE,TRUE,,,,2902333856,,,,,
TRUE,TRUE,,,,2902333980,,,,,
TRUE,TRUE,,,,2902333a95,,,,,
TRUE,TRUE,,,,2902333bb2,,,,,
TRUE,TRUE,,,,2902333cb6,,,,,
TRUE,TRUE,,,,2902333dbb,,,,,
TRUE,TRUE,,,,2902333ec7,,,,,
TRUE,TRUE,,,,290233439b,,,,,
TRUE,TRUE,,,,2902334529,,,,,
TRUE,TRUE,,,,29023346da,,,,,
TRUE,TRUE,,,,290233489c,,,,,
TRUE,TRUE,,,,2902334a36,,,,,
TRUE,TRUE,,,,2902334bf6,,,,,
TRUE,FALSE,t_j7il_atm_session_message,4Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-3960,29023853e3,"--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: g_atm_disp_msg_loc_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> ----------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: g_atm_disp_msg_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> ----------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: g_atm_disp_msg_loc_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> --------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: g_atm_disp_msg_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------",j7il-gl-hmm-qlt-atmsessionmessage-01,j7il-gl-hmm-qlt-atmsessionmessage-01-myFAdvMUZpcvfH4,,Egoitz Lopez
TRUE,FALSE,,,,29023857d7,,,,,Egoitz Lopez
TRUE,FALSE,,,,2902385b89,,,,,Egoitz Lopez
TRUE,FALSE,,,,2902385eb9,,,,,Egoitz Lopez
TRUE,FALSE,t_b0hn_sust_group_mark,4Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4057,B0HN_sust-group-mark_KSAG_holding-business-group_MMRule.conf,-,b0hn-gl-hmm-qlt-sustgroupmark-05,b0hn-gl-hmm-qlt-sustgroupmark-05-I7vzJgoE0tOadjw,,Egoitz Lopez
TRUE,FALSE,,,,B0HN_sust-group-mark_MRField.conf,-,b0hn-gl-hmm-qlt-sustgroupmark-05,b0hn-gl-hmm-qlt-sustgroupmark-05-jcbWvvVMgHq3Qi1,,Egoitz Lopez
TRUE,FALSE,,,,B0HN_sust-group-mark_MRObject.conf,-,b0hn-gl-hmm-qlt-sustgroupmark-05,b0hn-gl-hmm-qlt-sustgroupmark-05-AweRiq9xhdlHCd0,,Egoitz Lopez
TRUE,FALSE,t_cgj7_sust_group_mark,,,CGJ7_sust-customer-mark_MRField.conf,-,cgj7-gl-hmm-qlt-sustcustomermarkk-01,cgj7-gl-hmm-qlt-sustcustomermarkk-01-xs1eahoKvtbjsfR,,Egoitz Lopez
TRUE,FALSE,,,,CGJ7_sust-customer-mark_MRObject.conf,-,cgj7-gl-hmm-qlt-sustcustomermarkk-01,cgj7-gl-hmm-qlt-sustcustomermarkk-01-LZTvwwhkN1PhLsH,,Egoitz Lopez
TRUE,TRUE,t_re4m_virt_asst_msg_cnt,4Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4009,290448bf15,"########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/re4m/data/t_re4m_virt_asst_msg_cnt)
----> PhysicalObject: t_re4m_virt_asst_msg_cnt
----> UUAA: re4m
----> Subset: Some(gf_cutoff_date='1997-01-01')
----> FrequencyRuleExecution: None
----> Dataset size: 3 rows
----> Data date: 1997-01-01
----> Execution date: 2025-10-29 16:13:25.84
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_interaction_activity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_data_source_origin_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_interaction_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_interaction_activity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",re4m-gl-hmm-qlt-virtasstmsgcnt-01,re4m-gl-hmm-qlt-virtasstmsgcnt-01-LNg1WBLmUundiDG,,Juan Carlos Frutos
TRUE,TRUE,,,,290448c007,,,,,
TRUE,TRUE,,,,290448c100,,,,,
TRUE,TRUE,,,,290448c1f3,,,,,
TRUE,TRUE,,,,290448c2e5,,,,,
TRUE,TRUE,,,,290448c3d8,,,,,
TRUE,TRUE,,,,290448c4c8,,,,,
TRUE,TRUE,,,,290448c5b3,,,,,
TRUE,TRUE,,,,290448c6ac,,,,,
FALSE,TRUE,t_ctar_sign_proc_contract,4Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4065,2905466215,"########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/ctar/data/t_ctar_sign_proc_contract)
----> PhysicalObject: t_ctar_sign_proc_contract
----> UUAA: ctar
----> Subset: Some(gf_cutoff_date='1997-01-01')
----> FrequencyRuleExecution: None
----> Dataset size: 3 rows
----> Data date: 1997-01-01
----> Execution date: 2025-10-30 12:22:47.845
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_signature_process_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_contract_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_role_person_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_person_role_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_entific_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_audit_operuser_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_signature_process_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_contract_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_role_person_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_person_role_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_entific_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_audit_operuser_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 3 
----> Total records affected: 3
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",ctar-gl-hmm-qlt-signprocontract-01,ctar-gl-hmm-qlt-signprocontract-01-dKLIGGcvRaOMU57,,Juan Carlos Frutos
FALSE,TRUE,,,,2905466311,,,,,
FALSE,TRUE,,,,2905466406,,,,,
FALSE,TRUE,,,,29054664f5,,,,,
FALSE,TRUE,,,,29054665ef,,,,,
FALSE,TRUE,,,,29054666ea,,,,,
FALSE,TRUE,,,,29054667d9,,,,,
FALSE,TRUE,,,,29054668c6,,,,,
FALSE,TRUE,,,,29054669a9,,,,,
FALSE,TRUE,,,,2905466abb,,,,,
FALSE,TRUE,,,,2905466bae,,,,,
FALSE,TRUE,,,,2905466c93,,,,,
FALSE,TRUE,,,,2905466d7b,,,,,
FALSE,FALSE,t_dtau_activity_register,4Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4063,29054432e6,"--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: gf_user_hash_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> ----------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: gf_user_hash_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> --------------------------",dtau-gl-hmm-qlt-activityregister-01,dtau-gl-hmm-qlt-activityregister-01-Iv5Se5nSrRvzcva,,Egoitz Lopez
FALSE,FALSE,,,,29054433f2,,,,,
TRUE,TRUE,t_kceg_customer_products,"4Q25
",https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4085,,,kceg-gl-hmm-qlt-customerproductskbtq-02,kceg-gl-hmm-qlt-customerproductskbtq-02-RkvjHFGGRZI1Kmx,,Juan Carlos Frutos
TRUE,TRUE,,,,,,kceg-gl-hmm-qlt-customerproductskcog-02,kceg-gl-hmm-qlt-customerproductskcog-01-oVJKktpv2lQhE8L,,Juan Carlos Frutos
TRUE,TRUE,,,,,,kceg-gl-hmm-qlt-customerproductskcog-01,kceg-gl-hmm-qlt-customerproductskcog-02-XhQZSh1AvugtgoN,,Juan Carlos Frutos
TRUE,TRUE,,,,,,kceg-gl-hmm-qlt-customerproductsksan-01,kceg-gl-hmm-qlt-customerproductsksan-01-h8XC0qNb1m7wRXx,,Juan Carlos Frutos
TRUE,TRUE,,,,,,kceg-gl-hmm-qlt-customerproductsmrfield-01,kceg-gl-hmm-qlt-customerproductsmrfield-01-NHT1QQAJTU2He5y,,Juan Carlos Frutos
TRUE,TRUE,,,,,,kceg-gl-hmm-qlt-customerproductsmrobject-01,kceg-gl-hmm-qlt-customerproductsmrobject-01-Er9Ee53cQIyNou5,,Juan Carlos Frutos
TRUE,TRUE,t_l9ct_prod_assets_oilgas,4Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4088,2891f1b96c ,"########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/l9ct/data/t_l9ct_prod_assets_oilgas)
----> PhysicalObject: t_l9ct_prod_assets_oilgas
----> UUAA: l9ct
----> Subset: Some(gf_cutoff_date='1997-01-01' and gf_information_source_id='1')
----> FrequencyRuleExecution: None
----> Dataset size: 4 rows
----> Data date: 1997-01-01
----> Execution date: 2025-11-05 11:58:28.457
--> RESULTS
----> Rule: 3.4 (com.datio.hammurabi.rules.validity.NumericRangeRule)
----> Subset: None
----> Physical field: gf_1p_reserves_number
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.4 (com.datio.hammurabi.rules.validity.NumericRangeRule)
----> Subset: None
----> Physical field: gf_2p_reserves_number
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.4 (com.datio.hammurabi.rules.validity.NumericRangeRule)
----> Subset: None
----> Physical field: gf_3p_reserves_number
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",l9ct-gl-hmm-qlt-prodoilgass-01,l9ct-gl-hmm-qlt-prodoilgass-01-vL6L0eulGXF0vnv,,Juan Carlos Frutos
TRUE,TRUE,,,,2891f1bb92 ,,,,,Juan Carlos Frutos
TRUE,TRUE,,,,2891f1ba8c ,,,,,Juan Carlos Frutos
TRUE,TRUE,t_l9ct_esg_ext_data_comp_annl,"4Q25
",https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4090,28b1e64955,,l9ct-gl-hmm-esgextdatacompannl-01,l9ct-gl-hmm-esgextdatacompannl-01-rJRwYIXavpeizsG,,Juan Carlos Frutos
TRUE,TRUE,,,,288e54767a,,,,,Juan Carlos Frutos
TRUE,TRUE,,,,288e5477ae ,,,,,Juan Carlos Frutos
FALSE,FALSE,t_l9ct_reglty_metric_kpi_taxo_ue,"4Q25
",https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4114,28c6750235,-,l9ct-gl-hmm-qlt-regltymetrickpitaxoue-01,l9ct-gl-hmm-qlt-regltymetrickpitaxoue-01-ELtj7DTpscwkxGH,,Egoitz Lopez
FALSE,FALSE,,,,28c675059e,,,,,
FALSE,FALSE,,,,28c674f64e,,,,,Egoitz Lopez
FALSE,FALSE,,,,28c674f8df,,,,,
FALSE,FALSE,,,,28c674fb37,,,,,Egoitz Lopez
FALSE,FALSE,,,,28c674fa0a,,,,,
FALSE,FALSE,,,,28c6750474,,,,,Egoitz Lopez
FALSE,FALSE,,,,28c6750359,,,,,
FALSE,FALSE,,,,28c674fc6d,,,,,Egoitz Lopez
FALSE,FALSE,,,,28c674ffe2,,,,,
FALSE,FALSE,,,,28c674f7a5,,,,,Egoitz Lopez
FALSE,FALSE,,,,28c6750115,,,,,
FALSE,FALSE,,,,28c674fd93,,,,,Egoitz Lopez
FALSE,FALSE,,,,28c674feae,,,,,
FALSE,FALSE,t_kszg_trnslty_by_channel,"4Q25
",https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4145,GL_STR_t_kszg_trnslty_by_channel_4.2_000,"--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> ---------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: gf_source_info_origin_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: gf_transaction_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> --------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: gf_source_info_origin_type
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: gf_transaction_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> --------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> --------------------------",kszg-gl-hmm-qlt-trnsltybychannel-01,kszg-gl-hmm-qlt-trnsltybychannel-01-XoY9mexWNcmlNZJ,,Egoitz Lopez
FALSE,FALSE,,,,GL_MVP_t_kszg_trnslty_by_channel_3.1_001,,,,,
FALSE,FALSE,,,,28d4d34258,,,,,Egoitz Lopez
FALSE,FALSE,,,,28d4d3444c,,,,,
FALSE,FALSE,,,,GL_MVP_t_kszg_trnslty_by_channel_3.2_001,,,,,Egoitz Lopez
FALSE,FALSE,,,,28d4d3435e,,,,,
FALSE,FALSE,,,,28d4d34550,,,,,
FALSE,FALSE,t_kctd_interaction_activity_his,4Q25,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4143,290b06e74b,"--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: adobe_hit_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Physical field: adobe_hit_id
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> --------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.integrity.SameValueComparisonRule)
----> Subset: None
----> Is Critical: false
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 4 
----> Total records affected: 4
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> --------------------------",kctd-gl-hmm-qlt-interactionactivityhis-01,kctd-gl-hmm-qlt-interactionactivityhis-01-oFKuSqHUDNJL9rk,,Egoitz Lopez
FALSE,FALSE,,,,290b06e81d,,,,,
FALSE,FALSE,,,,290b06e8f0,,,,,
