ids;naming_set;tablas;subset;datavaluespath;values;datavaluescolumn;datavaluessubset;ID RULE;CATALOG (TAXONOMY/STATIC) (3.5-6.1-6.10);Frequency of measurement;Subset;DEFINITION PERIOD;PUBLICATION DATE;STATUS DEVELOPMENT;STATUS IMPLANTATION;Parameters;datavaluespath_str
27993d15e4;{'gf_default_taxo_group_id'};t_cmov_bbva_categorized_mov;gf_default_taxo_group_id is not null and gf_default_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;27993d15e4;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
27993d164c;{'gf_default_taxo_category_id'};t_cmov_bbva_categorized_mov;gf_default_taxo_category_id is not null and gf_default_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;27993d164c;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
27993d16f3;{'gf_default_taxo_subcategory_id'};t_cmov_bbva_categorized_mov;gf_default_taxo_subcategory_id is not null and gf_default_taxo_subcategory_id != '';['MASTERSCHEMA.CATALOG_TABLE_2'];;CATALOG_COLUMN_2;CATALOG_CODE_2;27993d16f3;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_2
27993d1750;{'gf_tailored_taxo_group_id'};t_cmov_bbva_categorized_mov;gf_tailored_taxo_group_id is not null and gf_tailored_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_3'];;CATALOG_COLUMN_3;CATALOG_CODE_3;27993d1750;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_3: Columna del catálogo local 
CATALOG_CODE_3: Filtrado del catálogo local
CATALOG_TABLE_3: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_3
27993d17b5;{'gf_custom_taxo_group_id'};t_cmov_bbva_categorized_mov;gf_custom_taxo_group_id is not null and gf_custom_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_4'];;CATALOG_COLUMN_4;CATALOG_CODE_4;27993d17b5;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_4: Columna del catálogo local 
CATALOG_CODE_4: Filtrado del catálogo local
CATALOG_TABLE_4: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_4
27993d1805;{'gf_shown_taxo_group_id'};t_cmov_bbva_categorized_mov;gf_shown_taxo_group_id is not null and gf_shown_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_5'];;CATALOG_COLUMN_5;CATALOG_CODE_5;27993d1805;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_5: Columna del catálogo local 
CATALOG_CODE_5: Filtrado del catálogo local
CATALOG_TABLE_5: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_5
27993d185b;{'gf_tailored_taxo_category_id'};t_cmov_bbva_categorized_mov;gf_tailored_taxo_category_id is not null and gf_tailored_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_6'];;CATALOG_COLUMN_6;CATALOG_CODE_6;27993d185b;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_6: Columna del catálogo local 
CATALOG_CODE_6: Filtrado del catálogo local
CATALOG_TABLE_6: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_6
27993d18b5;{'gf_custom_taxo_category_id'};t_cmov_bbva_categorized_mov;gf_custom_taxo_category_id is not null and gf_custom_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_7'];;CATALOG_COLUMN_7;CATALOG_CODE_7;27993d18b5;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_7: Columna del catálogo local 
CATALOG_CODE_7: Filtrado del catálogo local
CATALOG_TABLE_7: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_7
27993d18ff;{'gf_shown_taxo_category_id'};t_cmov_bbva_categorized_mov;gf_shown_taxo_category_id is not null and gf_shown_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_8'];;CATALOG_COLUMN_8;CATALOG_CODE_8;27993d18ff;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_8: Columna del catálogo local 
CATALOG_CODE_8: Filtrado del catálogo local
CATALOG_TABLE_8: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_8
27993d194f;{'gf_tailored_taxo_subcateg_id'};t_cmov_bbva_categorized_mov;gf_tailored_taxo_subcateg_id is not null and gf_tailored_taxo_subcateg_id != '';['MASTERSCHEMA.CATALOG_TABLE_9'];;CATALOG_COLUMN_9;CATALOG_CODE_9;27993d194f;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_9: Columna del catálogo local 
CATALOG_CODE_9: Filtrado del catálogo local
CATALOG_TABLE_9: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_9
27993d19a2;{'gf_custom_taxo_subcategory_id'};t_cmov_bbva_categorized_mov;gf_custom_taxo_subcategory_id is not null and gf_custom_taxo_subcategory_id != '';['MASTERSCHEMA.CATALOG_TABLE_10'];;CATALOG_COLUMN_10;CATALOG_CODE_10;27993d19a2;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_10: Columna del catálogo local 
CATALOG_CODE_10: Filtrado del catálogo local
CATALOG_TABLE_10: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_10
27993d19e7;{'gf_shown_taxo_subcategory_id'};t_cmov_bbva_categorized_mov;gf_shown_taxo_subcategory_id is not null and gf_shown_taxo_subcategory_id != '';['MASTERSCHEMA.CATALOG_TABLE_11'];;CATALOG_COLUMN_11;CATALOG_CODE_11;27993d19e7;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_11: Columna del catálogo local 
CATALOG_CODE_11: Filtrado del catálogo local
CATALOG_TABLE_11: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_11
27993d1a32;{'gf_default_taxo_category_id'};t_cmov_nobbva_categorized_mov;gf_default_taxo_category_id is not null and gf_default_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;27993d1a32;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
27993d1a8a;{'gf_tailored_taxo_category_id'};t_cmov_nobbva_categorized_mov;gf_tailored_taxo_category_id is not null and gf_tailored_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;27993d1a8a;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
27993d1ad8;{'gf_custom_taxo_category_id'};t_cmov_nobbva_categorized_mov;gf_custom_taxo_category_id is not null and gf_custom_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_2'];;CATALOG_COLUMN_2;CATALOG_CODE_2;27993d1ad8;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_2
27993d1b28;{'gf_shown_taxo_category_id'};t_cmov_nobbva_categorized_mov;gf_shown_taxo_category_id is not null and gf_shown_taxo_category_id != '';['MASTERSCHEMA.CATALOG_TABLE_3'];;CATALOG_COLUMN_3;CATALOG_CODE_3;27993d1b28;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_3: Columna del catálogo local 
CATALOG_CODE_3: Filtrado del catálogo local
CATALOG_TABLE_3: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_3
27993d1b6e;{'gf_default_taxo_subcategory_id'};t_cmov_nobbva_categorized_mov;gf_default_taxo_subcategory_id is not null and gf_default_taxo_subcategory_id != '';['MASTERSCHEMA.CATALOG_TABLE_4'];;CATALOG_COLUMN_4;CATALOG_CODE_4;27993d1b6e;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_4: Columna del catálogo local 
CATALOG_CODE_4: Filtrado del catálogo local
CATALOG_TABLE_4: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_4
27993d1bc3;{'gf_tailored_taxo_subcateg_id'};t_cmov_nobbva_categorized_mov;gf_tailored_taxo_subcateg_id is not null and gf_tailored_taxo_subcateg_id != '';['MASTERSCHEMA.CATALOG_TABLE_5'];;CATALOG_COLUMN_5;CATALOG_CODE_5;27993d1bc3;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_5: Columna del catálogo local 
CATALOG_CODE_5: Filtrado del catálogo local
CATALOG_TABLE_5: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_5
27993d1c59;{'gf_shown_taxo_subcategory_id'};t_cmov_nobbva_categorized_mov;gf_shown_taxo_subcategory_id is not null and gf_shown_taxo_subcategory_id != '';['MASTERSCHEMA.CATALOG_TABLE_6'];;CATALOG_COLUMN_6;CATALOG_CODE_6;27993d1c59;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_6: Columna del catálogo local 
CATALOG_CODE_6: Filtrado del catálogo local
CATALOG_TABLE_6: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_6
27993d1cab;{'gf_default_taxo_group_id'};t_cmov_nobbva_categorized_mov;gf_default_taxo_group_id is not null and gf_default_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_7'];;CATALOG_COLUMN_7;CATALOG_CODE_7;27993d1cab;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_7: Columna del catálogo local 
CATALOG_CODE_7: Filtrado del catálogo local
CATALOG_TABLE_7: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_7
27993d1cfd;{'gf_tailored_taxo_group_id'};t_cmov_nobbva_categorized_mov;gf_tailored_taxo_group_id is not null and gf_tailored_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_8'];;CATALOG_COLUMN_8;CATALOG_CODE_8;27993d1cfd;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_8: Columna del catálogo local 
CATALOG_CODE_8: Filtrado del catálogo local
CATALOG_TABLE_8: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_8
27993d1d50;{'gf_custom_taxo_group_id'};t_cmov_nobbva_categorized_mov;gf_custom_taxo_group_id is not null and gf_custom_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_9'];;CATALOG_COLUMN_9;CATALOG_CODE_9;27993d1d50;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_9: Columna del catálogo local 
CATALOG_CODE_9: Filtrado del catálogo local
CATALOG_TABLE_9: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_9
27993d1d9d;{'gf_shown_taxo_group_id'};t_cmov_nobbva_categorized_mov;gf_shown_taxo_group_id is not null and gf_shown_taxo_group_id != '';['MASTERSCHEMA.CATALOG_TABLE_10'];;CATALOG_COLUMN_10;CATALOG_CODE_10;27993d1d9d;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_10: Columna del catálogo local 
CATALOG_CODE_10: Filtrado del catálogo local
CATALOG_TABLE_10: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_10
27993d1c0e;{'gf_custom_taxo_subcategory_id'};t_cmov_nobbva_categorized_mov;gf_custom_taxo_subcategory_id is not null and gf_custom_taxo_subcategory_id != '';['MASTERSCHEMA.CATALOG_TABLE_11'];;CATALOG_COLUMN_11;CATALOG_CODE_11;27993d1c0e;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Monthly;Distinto de Null o Vacío;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_11: Columna del catálogo local 
CATALOG_CODE_11: Filtrado del catálogo local
CATALOG_TABLE_11: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_11
27bcbdeb3a;{'gf_prt_sign_stat_type'};t_ctar_sign_proc_participant;gf_prt_sign_stat_type is not null and gf_prt_sign_stat_type != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;27bcbdeb3a;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
27bcbdebdc;{'gf_doc_sign_type'};t_ctar_sign_proc_participant;gf_doc_sign_type is not null and gf_doc_sign_type != '';['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;27bcbdebdc;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
27bcbde783;{'gf_sign_proc_status_type'};t_ctar_signature_process;gf_sign_proc_status_type is not null and gf_sign_proc_status_type != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;27bcbde783;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
27bcbdea05;{'gf_sign_proc_oper_type'};t_ctar_signature_process;gf_sign_proc_oper_type is not null and gf_sign_proc_oper_type != '';['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;27bcbdea05;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
27bcbdea5f;{'gf_sign_proc_event_type'};t_ctar_signature_process;gf_sign_proc_event_type is not null and gf_sign_proc_event_type != '';['MASTERSCHEMA.CATALOG_TABLE_2'];;CATALOG_COLUMN_2;CATALOG_CODE_2;27bcbdea5f;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_2
27fe323c3f;{'gf_aso_acc_medm_type'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;27fe323c3f;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
27fe323cb0;{'gf_request_customer_type'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;27fe323cb0;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
27fe323d9c;{'gf_contract_product_type'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.CATALOG_TABLE_2'];;CATALOG_COLUMN_2;CATALOG_CODE_2;27fe323d9c;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_2
27fe323fd4;{'gf_local_contract_type'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.CATALOG_TABLE_3'];;CATALOG_COLUMN_3;CATALOG_CODE_3;27fe323fd4;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_3: Columna del catálogo local 
CATALOG_CODE_3: Filtrado del catálogo local
CATALOG_TABLE_3: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_3
27fe323e78;{'gf_aux_contract_product_type'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.CATALOG_TABLE_4'];;CATALOG_COLUMN_4;CATALOG_CODE_4;27fe323e78;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;3Q24;Nov_2024;FINISHED;DELIVERED;"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data
     CATALOG_COLUMN_4: Columna del catálogo local 
     CATALOG_CODE_4: Filtrado del catálogo local
     CATALOG_TABLE_4: Nombre de tabla local
JOB EXTRALIBS:
     extralibs: Link to custom repository";MASTERSCHEMA.CATALOG_TABLE_4
27fe324064;{'gf_aux_local_contract_type'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.CATALOG_TABLE_5'];;CATALOG_COLUMN_5;CATALOG_CODE_5;27fe324064;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;3Q24;Nov_2024;FINISHED;DELIVERED;"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data
     CATALOG_COLUMN_5: Columna del catálogo local 
     CATALOG_CODE_5: Filtrado del catálogo local
     CATALOG_TABLE_5: Nombre de tabla local

JOB EXTRALIBS:
     extralibs: Link to custom repository";MASTERSCHEMA.CATALOG_TABLE_5
28012ca0e4;{'gf_aso_acc_medm_type'};t_dtau_activity_register;gf_aso_acc_medm_type is not null and gf_aso_acc_medm_type != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;28012ca0e4;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
28012ca150;{'gf_request_customer_type'};t_dtau_activity_register;gf_request_customer_type is not null and gf_request_customer_type != '';['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;28012ca150;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
28012ca248;{'gf_contract_product_type'};t_dtau_activity_register;gf_contract_product_type is not null and gf_contract_product_type != '';['MASTERSCHEMA.CATALOG_TABLE_2'];;CATALOG_COLUMN_2;CATALOG_CODE_2;28012ca248;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_2
28012ca4c0;{'gf_local_contract_type'};t_dtau_activity_register;gf_local_contract_type is not null and gf_local_contract_type != '';['MASTERSCHEMA.CATALOG_TABLE_3'];;CATALOG_COLUMN_3;CATALOG_CODE_3;28012ca4c0;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_3: Columna del catálogo local 
CATALOG_CODE_3: Filtrado del catálogo local
CATALOG_TABLE_3: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_3
28142ab8f0;{'gf_app_channel_id'};t_dtau_activity_register;gf_app_channel_id is not null and gf_app_channel_id != '';['MASTERSCHEMA.CATALOG_TABLE_4'];;CATALOG_COLUMN_4;CATALOG_CODE_4;28142ab8f0;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_4: Columna del catálogo local 
CATALOG_CODE_4: Filtrado del catálogo local
CATALOG_TABLE_4: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_4
28142ab9e1;{'gf_aap_id'};t_dtau_activity_register;gf_aap_id is not null and gf_aap_id != '';['MASTERSCHEMA.CATALOG_TABLE_5'];;CATALOG_COLUMN_5;CATALOG_CODE_5;28142ab9e1;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_5: Columna del catálogo local 
CATALOG_CODE_5: Filtrado del catálogo local
CATALOG_TABLE_5: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_5
28012ca33a;{'gf_aux_contract_product_type'};t_dtau_activity_register;gf_aux_contract_product_type is not null and gf_aux_contract_product_type != '';['MASTERSCHEMA.CATALOG_TABLE_6'];;CATALOG_COLUMN_6;CATALOG_CODE_6;28012ca33a;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data
     CATALOG_COLUMN_6: Columna del catálogo local 
     CATALOG_CODE_6: Filtrado del catálogo local
     CATALOG_TABLE_6: Nombre de tabla local

JOB EXTRALIBS:
     extralibs: Link to custom repository";MASTERSCHEMA.CATALOG_TABLE_6
28012ca52a;{'gf_aux_local_contract_type'};t_dtau_activity_register;gf_aux_local_contract_type is not null and gf_aux_local_contract_type != '';['MASTERSCHEMA.CATALOG_TABLE_7'];;CATALOG_COLUMN_7;CATALOG_CODE_7;28012ca52a;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data
     CATALOG_COLUMN_7: Columna del catálogo local 
     CATALOG_CODE_7: Filtrado del catálogo local
     CATALOG_TABLE_7: Nombre de tabla local

JOB EXTRALIBS:
     extralibs: Link to custom repository";MASTERSCHEMA.CATALOG_TABLE_7
