,uuaa,job,conf,run_id,status,CUTOFF_DATE,configUrl,run_createdAt,status_updatedAt,run_createdBy,id_ns
410,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,4e598fe4-2509-4beb-bb92-d0180c4f87ba,SUCCESS,2023-12-05,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-12-05T19:21:38.823Z,2023-12-05T19:36:59.410Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
411,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,dc6ba9e9-d3b9-480b-a922-e8b0d6540cc6,SUCCESS,2023-12-04,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-12-04T11:51:06.210Z,2023-12-04T12:01:42.979Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
412,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,eb984358-b9ef-4dad-96ad-fe44e15b54f2,SUCCESS,2023-12-01,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-12-01T16:06:54.500Z,2023-12-01T16:18:02.449Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
413,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,3027d7c5-6933-444c-81c6-13288b2bd50a,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-30T17:46:51.376Z,2023-11-30T18:24:32.581Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
414,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,67b72bf5-54ad-4719-a116-2ca061711afd,SUCCESS,2023-11-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-29T17:31:19.159Z,2023-11-29T17:53:21.359Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
415,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,2fc54be9-4408-4700-8a40-6b28085f8da6,SUCCESS,2023-11-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-28T17:32:06.393Z,2023-11-28T17:52:34.469Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
416,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,c9f223fe-7e48-4c63-bc35-fd3787d7a348,SUCCESS,2023-11-27,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-27T11:42:24.775Z,2023-11-27T11:45:33.944Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
417,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,6d1493d0-54a0-4185-a444-49f3bfc332b9,SUCCESS,2023-11-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-24T16:26:44.945Z,2023-11-24T16:37:48.903Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
418,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,441228b6-0255-4300-a0a0-86bd8bc0e58c,SUCCESS,2023-11-23,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-23T19:25:05.715Z,2023-11-23T19:46:20.754Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
419,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,f60c8618-9411-4e84-86ae-4caee96f1b14,SUCCESS,2023-11-22,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-22T18:20:06.565Z,2023-11-22T18:56:46.272Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
420,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,fd7cad23-c907-4058-ab01-c3101a775e04,SUCCESS,2023-11-21,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-21T17:43:54.924Z,2023-11-21T18:17:03.173Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
421,nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,d433d373-988f-4db5-aa12-e0f0a545ec18,SUCCESS,2023-11-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-20T12:32:36.721Z,2023-11-20T12:55:00.831Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
422,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,3bd1098e-6794-43d2-a6d3-d9c7da191f4d,SUCCESS,2023-12-15,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-15T17:14:45.538Z,2023-12-15T17:26:15.448Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
423,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,1041b453-fd0c-45ba-a0a5-0706d8a1f315,SUCCESS,2023-12-14,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-14T19:20:22.136Z,2023-12-14T19:32:10.594Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
424,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,9d05284b-3f64-490c-932a-f01643a524a9,SUCCESS,2023-12-13,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-13T18:22:00.346Z,2023-12-13T18:41:57.286Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
425,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,b9e45414-ea89-4931-9444-3c15cdf2e3e3,SUCCESS,2023-12-12,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-12T18:28:35.833Z,2023-12-12T18:51:09.904Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
426,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,bf4494e2-a69a-4fac-8f6b-7e88f4237ec8,SUCCESS,2023-12-11,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-11T13:39:45.047Z,2023-12-11T14:04:51.752Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
427,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,c58ec039-89ec-42f7-b795-6659464da024,SUCCESS,2023-12-08,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-08T11:48:11.764Z,2023-12-08T11:49:55.797Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
428,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,6787cd42-cb45-4ae7-b42b-5ee39f41b199,SUCCESS,2023-12-07,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-07T14:42:43.449Z,2023-12-07T15:30:54.787Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
429,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,3720f900-0339-4634-987b-735e486cb1fc,SUCCESS,2023-12-06,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-06T15:45:25.065Z,2023-12-06T16:13:30.299Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
430,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,235e0932-197e-46fd-90cc-7cabaafc4fe3,SUCCESS,2023-12-05,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-05T19:37:47.035Z,2023-12-05T19:52:55.531Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
431,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,311579f2-1a9b-4947-b8e9-c7c65391393a,SUCCESS,2023-12-04,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-04T12:02:12.267Z,2023-12-04T12:08:14.046Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
432,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,efabb326-9155-4084-9fa4-897f5bda77be,SUCCESS,2023-12-01,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-12-01T16:18:11.187Z,2023-12-01T16:26:43.065Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
433,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,e7100cd3-b233-4e55-9ecc-558b0183fcf5,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-30T18:26:13.037Z,2023-11-30T18:57:50.931Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
434,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,22da3409-7a79-42cc-9892-e3519a92d6cb,SUCCESS,2023-11-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-29T17:54:26.506Z,2023-11-29T18:09:50.436Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
435,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,e335343d-1ab1-40ed-ae96-340452c2ebf8,SUCCESS,2023-11-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-28T17:53:13.871Z,2023-11-28T18:13:16.056Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
436,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,4fd54f44-3f97-4b40-af98-651d2324fc6f,SUCCESS,2023-11-27,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-27T11:46:06.711Z,2023-11-27T11:48:15.143Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
437,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,097fde16-3489-456d-8e4c-6f0847c314cd,SUCCESS,2023-11-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-24T16:39:52.010Z,2023-11-24T16:49:37.079Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
438,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,b398d63f-e645-4955-b479-6f1399961281,SUCCESS,2023-11-23,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-23T19:48:12.766Z,2023-11-23T20:01:42.461Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
439,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,9d73d1fa-e8ce-455b-81b3-c3185d6ecb4c,SUCCESS,2023-11-22,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-22T18:57:14.831Z,2023-11-22T19:17:31.648Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
440,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,b3379208-fc70-4ddd-adc5-c6ee8603c123,SUCCESS,2023-11-21,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-21T18:17:13.597Z,2023-11-21T18:38:09.036Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
441,nols,nols-gl-spk-qlt-inmstrexternalfunds-01,NOLS_external-funds_MRObject.conf,70541b19-2ea4-40ae-8785-a83aff944049,SUCCESS,2023-11-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRObject.conf,2023-11-20T12:55:46.389Z,2023-11-20T13:29:30.704Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
442,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,5aae9c68-672e-4921-9f01-db31d9fb508d,SUCCESS,2023-12-17,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-18T03:23:31.682Z,2023-12-18T03:34:20.125Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
443,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,b473caa8-9567-498c-ad78-55670502137a,SUCCESS,2023-12-15,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-16T02:52:05.850Z,2023-12-16T02:54:55.426Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
444,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,5084d2c8-e593-4fa1-ac5f-347fd3c33911,SUCCESS,2023-12-14,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-15T04:05:17.942Z,2023-12-15T04:22:14.954Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
445,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,3dd4b3a6-38d8-4815-b2e9-3243ac446097,SUCCESS,2023-12-13,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-14T04:04:13.610Z,2023-12-14T04:15:43.571Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
446,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,cc0619f2-deb5-44d4-baf0-70a1b798b89d,SUCCESS,2023-12-12,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-13T04:42:17.525Z,2023-12-13T04:54:27.853Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
447,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,aed453c5-072b-43d0-b5cc-99ca8a29391c,SUCCESS,2023-12-11,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-12T04:23:34.230Z,2023-12-12T04:37:06.411Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
448,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,3877bd1a-109f-4c07-91fd-2ddd456a17d3,SUCCESS,2023-12-10,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-11T03:25:07.491Z,2023-12-11T03:39:18.733Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
449,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,2fe83e96-0bc1-47fb-bb98-5fbe518701f8,SUCCESS,2023-12-08,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-09T02:42:47.679Z,2023-12-09T02:45:47.722Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
450,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,042c6952-df87-4da4-8ac0-2204df03c41c,SUCCESS,2023-12-07,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-08T04:05:21.697Z,2023-12-08T04:20:58.309Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
451,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,5c4731b0-6353-4f18-ac77-476e18108fff,SUCCESS,2023-12-06,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-07T04:09:41.141Z,2023-12-07T04:22:14.938Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
452,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,d877acac-aa2e-483f-a69b-ff517566c12f,SUCCESS,2023-12-05,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-06T04:00:45.631Z,2023-12-06T04:15:14.915Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
453,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,a28a309c-ed6d-4183-8a6c-01669414c788,SUCCESS,2023-12-04,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-05T04:25:39.333Z,2023-12-05T04:40:15.710Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
454,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,ed0aea18-b320-41bb-bb22-801756b6362d,SUCCESS,2023-12-03,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-04T03:33:07.481Z,2023-12-04T03:46:59.003Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
455,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,3550c981-9a56-4345-8daf-7daca4ad7663,SUCCESS,2023-12-01,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-02T03:48:22.800Z,2023-12-02T03:50:47.598Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
456,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,38d9afa9-a478-4ba4-8fb8-915294352707,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-12-01T03:41:06.194Z,2023-12-01T03:55:45.002Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
457,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,606aa1d3-02c2-4367-b040-a9ed0fc9ef8f,SUCCESS,2023-11-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-11-30T03:29:14.942Z,2023-11-30T03:42:30.424Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
458,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,76d79f8d-6f15-434b-970f-e26dd5f63439,SUCCESS,2023-11-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-11-29T03:47:46.597Z,2023-11-29T04:00:19.498Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
459,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,21354b60-5fb0-4423-a8ee-d221378de893,SUCCESS,2023-11-27,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-11-28T03:21:04.805Z,2023-11-28T03:32:10.234Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
460,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,2f9470ca-8814-4677-aca7-f386c11bdd89,SUCCESS,2023-11-26,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-11-27T03:32:00.186Z,2023-11-27T03:49:07.253Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
461,nols,nols-gl-spk-qlt-inmmvpinternalfundseq-01,NOLS_internal-funds-equity_MRField.conf,06a65aa8-981c-4e8e-89a7-daf18a4206b9,SUCCESS,2023-11-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_MRField.conf,2023-11-25T02:57:06.009Z,2023-11-25T03:00:44.558Z,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
